,incident_num,date_time,day_of_week,address_number_primary,address_dir_primary,address_road_primary,address_sfx_primary,address_dir_intersecting,address_road_intersecting,address_sfx_intersecting,call_type,disposition,beat,priority,address_number_primary_str,Address,lat,lng,zipcode,Zipcodes
23545,E23010025263,2023-01-18 19:03:13,4,1800,,HOTEL CIRCLE SOUTH,,,,,459R,W,623,3,1800,"1800 HOTEL CIRCLE SOUTH San Diego, California",32.7593296,-117.179314,92108,92103
23546,E23010025264,2023-01-18 19:04:47,4,4000,,HANCOCK,ST,,,,MPSSTP,K,611,2,4000,"4000 HANCOCK ST San Diego, California",32.7572517,-117.2162536,5120,92110
23547,E23010025265,2023-01-18 19:04:54,4,4700,,ROBBINS,ST,,,,415N,K,115,3,4700,"4700 ROBBINS ST San Diego, California",32.8550579,-117.1931904,92122,92122
23548,E23010025266,2023-01-18 19:05:21,4,2200,,PENROSE,ST,,,,1153,CAN,116,2,2200,"2200 PENROSE ST San Diego, California",32.7824389,-117.1949159,2351,92110
23549,E23010025267,2023-01-18 19:05:53,4,700,E,SAN YSIDRO,BLV,,,,1146,K,714,0,700,"700 E SAN YSIDRO BLV San Diego, California",32.5452999,-117.030612,92173,92173
23550,E23010025268,2023-01-18 19:06:50,4,900,,PARK,BLV,,,,AU2,W,521,2,900,"900 PARK BLV San Diego, California",32.7147038,-117.1538526,6529,92101
23551,E23010025269,2023-01-18 19:07:45,4,10600,,SORRENTO VALLEY,RD,,,,459A,K,931,3,10600,"10600 SORRENTO VALLEY RD San Diego, California",32.8931805,-117.2166329,1642,92121
23552,E23010025270,2023-01-18 19:09:18,4,6500,,TAIT,ST,,,,415V,A,621,1,6500,"6500 TAIT ST San Diego, California",32.7801603,-117.1778021,6528,92111
23553,E23010025271,2023-01-18 19:09:43,4,4000,,EL CAJON,BLV,,,,T,K,832,2,4000,"4000 EL CAJON BLV San Diego, California",32.7552597,-117.10926,92105,92105
23554,E23010025272,2023-01-18 19:13:58,4,4500,,NOBEL,DR,,,,T,O,115,2,4500,"4500 NOBEL DR San Diego, California",32.8662148,-117.2091804,92122,92122
23555,E23010025273,2023-01-18 19:14:30,4,50,,11TH,AVE,,,,SELENF,K,541,3,50,"50 11TH AVE San Diego, California",32.7062385,-117.1547984,92113,92101
23556,E23010025274,2023-01-18 19:15:48,4,1100,,27TH (SB),ST,,,,RJ,R,723,2,1100,"1100 27TH (SB) ST San Diego, California",32.5915189,-117.0753987,United States,92154
23557,E23010025275,2023-01-18 19:17:18,4,1400,,BROADWAY,,,,,T,K,521,2,1400,"1400 BROADWAY San Diego, California",32.7159732,-117.151728,92101,92101
23558,E23010025276,2023-01-18 19:17:30,4,100,,06TH,AVE,,,,SELENF,CAN,521,3,100,"100 06TH AVE San Diego, California",32.7069634,-117.1592414,7002,92101
23559,E23010025278,2023-01-18 19:20:27,4,1200,,IMPERIAL,AVE,,,,911P,CAN,541,2,1200,"1200 IMPERIAL AVE San Diego, California",32.7062869,-117.1534368,92101,92101
23560,E23010025280,2023-01-18 19:22:37,4,500,,PARK,BLV,,,,602,CAN,521,2,500,"500 PARK BLV San Diego, California",32.7104603,-117.1538535,92101,92101
23561,E23010025281,2023-01-18 19:22:43,4,6000,,DEL CERRO,BLV,,,,11-7,R,323,1,6000,"6000 DEL CERRO BLV San Diego, California",32.7840582,-117.070487,4553,92120
23562,E23010025282,2023-01-18 19:23:39,4,15700,,BERNARDO HEIGHTS,PKY,,,,911,W,234,1,15700,"15700 BERNARDO HEIGHTS PKY San Diego, California",33.0014156,-117.0582215,92128,92128
23563,E23010025283,2023-01-18 19:24:17,4,11800,,CARMEL MOUNTAIN,RD,,,,459A,U,232,3,11800,"11800 CARMEL MOUNTAIN RD San Diego, California",32.9810853,-117.0790002,92128,92128
23564,E23010025284,2023-01-18 19:24:31,4,0,,NAPA,ST,,RILEY,,10852C,K,622,2,,"NAPA ST San Diego, California",32.7649435,-117.1964535,92110,92110
23565,E23010025286,2023-01-18 19:26:24,4,6400,,UNIVERSITY,AVE,,,,1183,K,841,0,6400,"6400 UNIVERSITY AVE San Diego, California",32.7547432,-117.0583095,5807,92115
23566,E23010025287,2023-01-18 19:27:31,4,4100,,SORRENTO VALLEY,BLV,,,,1149,O,931,2,4100,"4100 SORRENTO VALLEY BLV San Diego, California",32.9039057,-117.217229,92121,92121
23567,E23010025288,2023-01-18 19:28:43,4,2700,,KETTNER,BLV,,,,245,R,628,1,2700,"2700 KETTNER BLV San Diego, California",32.7320575,-117.1728632,92101,92101
23568,E23010025289,2023-01-18 19:29:01,4,1300,,WATWOOD,RD,,,,C6,W,434,2,1300,"1300 WATWOOD RD San Diego, California",32.7197666,-117.0404822,92114,92114
23569,E23010025290,2023-01-18 19:30:18,4,12600,,CAMINO MIRA DEL MAR,,,,,CW,R,934,1,12600,"12600 CAMINO MIRA DEL MAR San Diego, California",32.9434072,-117.2328965,92130,92130
23570,E23010025291,2023-01-18 19:30:28,4,12600,,CAMINO MIRA DEL MAR,,,,,MP,K,934,2,12600,"12600 CAMINO MIRA DEL MAR San Diego, California",32.9434072,-117.2328965,92130,92130
23571,E23010025292,2023-01-18 19:31:33,4,3900,,WEST POINT LOMA,BLV,,,,T,K,613,2,3900,"3900 WEST POINT LOMA BLV San Diego, California",32.7548007,-117.220005,5601,92110
23572,E23010025293,2023-01-18 19:32:58,4,8200,,STATION VILLAGE,LN,,,,CW,K,315,1,8200,"8200 STATION VILLAGE LN San Diego, California",32.7729206,-117.1488592,92108,92108
23573,E23010025294,2023-01-18 19:33:28,4,4000,,TAYLOR,ST,,,,911P,CAN,625,2,4000,"4000 TAYLOR ST San Diego, California",32.7557286,-117.200927,92110,92110
23574,E23010025295,2023-01-18 19:34:34,4,4100,,40TH,ST,,,,459R,R,838,2,4100,"4100 40TH ST San Diego, California",32.7515171,-117.1094431,92105,92105
23575,E23010025296,2023-01-18 19:36:38,4,2000,,ALBERQUE,CT,,,,5150,K,438,1,2000,"2000 ALBERQUE CT San Diego, California",32.6819488,-117.0645304,1501,92139
23576,E23010025297,2023-01-18 19:37:08,4,3800,,30TH,ST,,,,FU,K,813,2,3800,"3800 30TH ST San Diego, California",32.747552,-117.1302971,3672,92104
23577,E23010025298,2023-01-18 19:37:23,4,3100,,SPORTS ARENA,BLV,,,,CW,K,611,1,3100,"3100 SPORTS ARENA BLV San Diego, California",32.7519448,-117.2053452,92110,92110
23578,E23010025299,2023-01-18 19:37:44,4,8800,,VILLA LA JOLLA,DR,,,,487R,R,124,3,8800,"8800 VILLA LA JOLLA DR San Diego, California",32.8686168,-117.2340388,92037,92037
23579,E23010025300,2023-01-18 19:38:21,4,9800,,GENESEE,AVE,,,,CW,K,115,1,9800,"9800 GENESEE AVE San Diego, California",32.8808306,-117.2182131,92037,92039
23580,E23010025301,2023-01-18 19:38:54,4,0,,NORTH HARBOR,DR,,GRAPE,,AU23103,W,527,2,,"NORTH HARBOR DR San Diego, California",32.714023,-117.1730546,United States,92101
23581,E23010025302,2023-01-18 19:39:07,4,1000,,SANTA CLARA,PL,,,,SELENF,O,121,3,1000,"1000 SANTA CLARA PL San Diego, California",32.7831201,-117.2494315,92109,92109
23582,E23010025303,2023-01-18 19:39:13,4,4000,,42ND,ST,,,,459R,K,832,3,4000,"4000 42ND ST San Diego, California",32.749661,-117.1044738,92105,92105
23583,E23010025304,2023-01-18 19:39:24,4,7000,,CLAIREMONT MESA,BLV,,,,415,K,313,2,7000,"7000 CLAIREMONT MESA BLV San Diego, California",32.8330511,-117.1642756,1003,92111
23584,E23010025305,2023-01-18 19:39:26,4,1000,,SCOTT,ST,,,,10851R,S,616,2,1000,"1000 SCOTT ST San Diego, California",32.7196925,-117.2318422,3024,92106
23585,E23010025306,2023-01-18 19:39:52,4,3100,,IRIS,AVE,,,,207,K,723,0,3100,"3100 IRIS AVE San Diego, California",32.5692708,-117.0667404,92173,92154
23586,E23010025307,2023-01-18 19:39:59,4,2100,,JUDITH,AVE,,,,10851R,R,722,2,2100,"2100 JUDITH AVE San Diego, California",32.5713106,-117.0883721,92154,92154
23587,E23010025308,2023-01-18 19:40:54,4,0,,INTERSTATE 15 NB,,,ADAMS,,T,O,825,2,,"INTERSTATE 15 NB San Diego, California",32.9496519,-117.1047374,United States,92129
23588,E23010025309,2023-01-18 19:41:25,4,4000,,TAYLOR,ST,,,,911P,W,625,2,4000,"4000 TAYLOR ST San Diego, California",32.7557286,-117.200927,92110,92110
23589,E23010025310,2023-01-18 19:41:34,4,900,,09TH,AVE,,,,911,O,524,1,900,"900 09TH AVE San Diego, California",32.7147021,-117.1565064,92101,92101
23590,E23010025311,2023-01-18 19:42:34,4,0,,J,ST,,08TH,,AU2,W,541,2,,"J ST San Diego, California",32.7095293,-117.1311247,United States,92102
23591,E23010025312,2023-01-18 19:44:51,4,8200,,GENESEE,AVE,,,,T,O,115,2,8200,"8200 GENESEE AVE San Diego, California",32.8657254,-117.2132522,92122,92122
23592,E23010025313,2023-01-18 19:45:29,4,3700,,MAIN,ST,,,,T,K,511,2,3700,"3700 MAIN ST San Diego, California",32.6856593,-117.1151308,3830,92113
23593,E23010025314,2023-01-18 19:45:52,4,5200,,GROVELAND,DR,,,,415,K,432,2,5200,"5200 GROVELAND DR San Diego, California",32.7077024,-117.083152,92114,92114
23594,E23010025315,2023-01-18 19:48:14,4,1600,,GARNET,AVE,,,,HZRD,K,122,1,1600,"1600 GARNET AVE San Diego, California",32.7999321,-117.2406493,92109,92109
23595,E23010025316,2023-01-18 19:48:23,4,2600,,GARNET,AVE,,,,HZRD,K,122,1,2600,"2600 GARNET AVE San Diego, California",32.8052875,-117.2228933,92109,92140
23596,E23010025317,2023-01-18 19:48:29,4,3400,,KEARNY VILLA,RD,,,,TRO,W,311,3,3400,"3400 KEARNY VILLA RD San Diego, California",32.8068915,-117.1506556,92123,92133
23597,E23010025318,2023-01-18 19:48:43,4,10900,,CAMINITO ARCADA,,,,,20002R,K,246,3,10900,"10900 CAMINITO ARCADA San Diego, California",32.9319692,-117.0955639,92131,92131
23598,E23010025319,2023-01-18 19:49:19,4,0,NB,163,,,GENESEE,,HZRD,K,314,1,,"NB 163 San Diego, California",32.7963524,-117.1572294,United States,92133
23599,E23010025320,2023-01-18 19:51:15,4,3100,,MIDWAY,DR,,,,1151,K,611,2,3100,"3100 MIDWAY DR San Diego, California",32.7507552,-117.2070853,92110,92110
23600,E23010025321,2023-01-18 19:51:18,4,0,,RANCHO BERNARDO,RD,,INTERSTATE 15 NB,,AU23103,W,234,2,,"RANCHO BERNARDO RD San Diego, California",33.0244391,-117.0859176,United States,92127
23601,E23010025322,2023-01-18 19:51:56,4,0,SB,805 1,,,4 BEFORE 54,,T,O,-1,2,,"SB 805 1 San Diego, California",32.7006538,-117.1751274,1301,92118
23602,E23010025324,2023-01-18 19:52:25,4,0,SB,15,,,MERCY,,1150,O,242,2,,"SB 15 San Diego, California",32.7374729,-117.1136511,United States,92104
23603,E23010025325,2023-01-18 19:52:46,4,3100,,IRIS,AVE,,,,1141,K,723,0,3100,"3100 IRIS AVE San Diego, California",32.5692708,-117.0667404,92173,92154
23604,E23010025326,2023-01-18 19:52:52,4,3700,,DALBERGIA,ST,,,,MPSSTP,CAN,511,2,3700,"3700 DALBERGIA ST San Diego, California",32.6863145,-117.1145446,3815,92113
23605,E23010025327,2023-01-18 19:56:59,4,3300,,NORTH MISSION BAY,DR,,,,MPSSTP,K,123,2,3300,"3300 NORTH MISSION BAY DR San Diego, California",32.7980931,-117.2115082,92109,92109
23606,E23010025328,2023-01-18 20:00:21,4,3400,,ARMSTRONG,ST,,,,1183,A,111,0,3400,"3400 ARMSTRONG ST San Diego, California",32.8040525,-117.1623105,92111,92111
23607,E23010025329,2023-01-18 20:00:33,4,2500,,OLD QUARRY,RD,,,,415,K,315,2,2500,"2500 OLD QUARRY RD San Diego, California",32.7853904,-117.1293629,92108,92108
23608,E23010025330,2023-01-18 20:00:50,4,4000,,TAYLOR,ST,,,,MPSSTP,K,625,2,4000,"4000 TAYLOR ST San Diego, California",32.7557286,-117.200927,92110,92110
23609,E23010025331,2023-01-18 20:02:46,4,3800,,03RD,AVE,,,,415V,K,627,1,3800,"3800 03RD AVE San Diego, California",32.7469366,-117.1627295,92103,92103
23610,E23010025332,2023-01-18 20:03:55,4,8200,,GENESEE,AVE,,,,T,K,115,2,8200,"8200 GENESEE AVE San Diego, California",32.8657254,-117.2132522,92122,92122
23611,E23010025333,2023-01-18 20:04:50,4,8300,,OTAY MESA,RD,,,,10851,K,713,0,8300,"8300 OTAY MESA RD San Diego, California",32.5674952,-116.9384019,92179,92154
23612,E23010025334,2023-01-18 20:07:29,4,5600,,BALBOA,AVE,,,,415,A,111,2,5600,"5600 BALBOA AVE San Diego, California",32.8204902,-117.1798474,92111,92117
23613,E23010025335,2023-01-18 20:08:36,4,4600,,MORENA,BLV,,,,AU1,W,113,1,4600,"4600 MORENA BLV San Diego, California",32.8230779,-117.2280398,92117,92140
23614,E23010025336,2023-01-18 20:09:10,4,900,,HOTEL CIRCLE SOUTH,,,,,MPSSTP,K,623,2,900,"900 HOTEL CIRCLE SOUTH San Diego, California",32.759391,-117.1770078,92108,92103
23615,E23010025337,2023-01-18 20:09:21,4,3400,,ORANGE,AVE,,,,1150,K,838,2,3400,"3400 ORANGE AVE San Diego, California",32.7533172,-117.1200907,92104,92104
23616,E23010025338,2023-01-18 20:10:16,4,2800,,CORTE CAFETAL,,,,,CW,K,712,1,2800,"2800 CORTE CAFETAL San Diego, California",32.5646992,-117.0682738,1102,92173
23617,E23010025339,2023-01-18 20:13:15,4,4400,,OLNEY,ST,,,,1186,W,122,3,4400,"4400 OLNEY ST San Diego, California",32.8005419,-117.2293352,92109,92109
23618,E23010025340,2023-01-18 20:15:15,4,4500,,COLLEGE,AVE,,,,1188,R,822,2,4500,"4500 COLLEGE AVE San Diego, California",32.7586157,-117.0665663,4008,92115
23619,E23010025341,2023-01-18 20:15:21,4,4900,,NARRAGANSETT,AVE,,,,1021,K,614,3,4900,"4900 NARRAGANSETT AVE San Diego, California",32.7441261,-117.250805,92107,92107
23620,E23010025342,2023-01-18 20:15:40,4,4200,,TOLOWA,ST,,,,WARRANT,R,114,3,4200,"4200 TOLOWA ST San Diego, California",32.821984,-117.2018513,3853,92117
23621,E23010025343,2023-01-18 20:15:55,4,5600,,FAIRMOUNT,AVE,,,,MPSSTP,O,326,2,5600,"5600 FAIRMOUNT AVE San Diego, California",32.7780285,-117.1008091,92108,92116
23622,E23010025344,2023-01-18 20:16:32,4,3400,,WILSHIRE,TER,,,,586,CAN,813,4,3400,"3400 WILSHIRE TER San Diego, California",32.7415491,-117.144331,3228,92104
23623,E23010025345,2023-01-18 20:16:36,4,4100,,PACIFIC,HWY,,,,415,CAN,626,2,4100,"4100 PACIFIC HWY San Diego, California",32.7439668,-117.1922592,92110,92110
23624,E23010025346,2023-01-18 20:16:58,4,5300,,OVERLAND,AVE,,,,INFO,W,313,2,5300,"5300 OVERLAND AVE San Diego, California",32.8317004,-117.1310322,92123,92123
23625,E23010025347,2023-01-18 20:18:20,4,2800,,TORREY PINES SCENIC,DR,,,,SELENF,K,126,3,2800,"2800 TORREY PINES SCENIC DR San Diego, California",32.8898676,-117.2511921,1004,92037
23626,E23010025348,2023-01-18 20:19:23,4,700,,PROSPECT,ST,,,,459,K,124,1,700,"700 PROSPECT ST San Diego, California",32.844357,-117.2781745,4228,92037
23627,E23010025349,2023-01-18 20:19:32,4,0,,NIPOMA PL,,,NIPOMA,,HZRD,K,613,1,,"NIPOMA PL San Diego, California",32.7508884,-117.2227328,92110,92106
23628,E23010025350,2023-01-18 20:20:05,4,2500,,IMPERIAL,AVE,,,,FD,K,512,2,2500,"2500 IMPERIAL AVE San Diego, California",32.7065296,-117.1398451,3919,92113
23629,E23010025351,2023-01-18 20:20:42,4,600,,HOTEL CIRCLE SOUTH,,,,,SELENF,A,623,3,600,"600 HOTEL CIRCLE SOUTH San Diego, California",32.759391,-117.1770078,92108,92103
23630,E23010025352,2023-01-18 20:21:03,4,3300,,DALEY CENTER,DR,,,,242R,K,311,3,3300,"3300 DALEY CENTER DR San Diego, California",32.8027478,-117.1167655,92123,92123
23631,E23010025353,2023-01-18 20:21:44,4,700,,GARNET,AVE,,,,C6,W,122,2,700,"700 GARNET AVE San Diego, California",32.7963199,-117.2566616,2408,92109
23632,E23010025354,2023-01-18 20:22:48,4,4000,,DEL MAR HEIGHTS,RD,,,,MPSSTP,K,934,2,4000,"4000 DEL MAR HEIGHTS RD San Diego, California",32.9561454,-117.220852,92130,92130
23633,E23010025355,2023-01-18 20:22:57,4,1200,W,SAN YSIDRO,BLV,,,,10851R,R,712,2,1200,"1200 W SAN YSIDRO BLV San Diego, California",32.5628267,-117.0675009,92173,92173
23634,E23010025356,2023-01-18 20:25:03,4,3900,,BOSTON,AVE,,,,415,CAN,442,2,3900,"3900 BOSTON AVE San Diego, California",32.6939564,-117.1102882,3319,92113
23635,E23010025357,2023-01-18 20:26:07,4,3200,,PASEO VILLAGE,WAY,,,,1171,K,934,1,3200,"3200 PASEO VILLAGE WAY San Diego, California",32.9511608,-117.2375732,92130,92130
23636,E23010025358,2023-01-18 20:26:30,4,8300,,SAINT ANDREWS,AVE,,,,1151,O,713,2,8300,"8300 SAINT ANDREWS AVE San Diego, California",32.5658595,-116.9656394,8215,92179
23637,E23010025359,2023-01-18 20:27:04,4,3000,,EL CAJON,BLV,,,,415N,K,813,3,3000,"3000 EL CAJON BLV San Diego, California",32.7554061,-117.1301928,1316,92116
23638,E23010025360,2023-01-18 20:27:46,4,1600,,HOTEL CIRCLE SOUTH,,,,,415,DUP,623,2,1600,"1600 HOTEL CIRCLE SOUTH San Diego, California",32.7591073,-117.1762993,92108,92103
23639,E23010025361,2023-01-18 20:28:06,4,4500,,LA JOLLA VILLAGE,DR,,,,459A,CAN,115,3,4500,"4500 LA JOLLA VILLAGE DR San Diego, California",32.8740912,-117.2094362,92122,92039
23640,E23010025362,2023-01-18 20:29:16,4,2100,,BERYL,ST,,,,T,O,122,2,2100,"2100 BERYL ST San Diego, California",32.8086666,-117.2336805,3403,92109
23641,E23010025363,2023-01-18 20:29:35,4,10100,,SCRIPPS RANCH,BLV,,,,211A,K,241,1,10100,"10100 SCRIPPS RANCH BLV San Diego, California",32.9050643,-117.105283,92131,92131
23642,E23010025364,2023-01-18 20:31:59,4,3600,,MORENA,BLV,,,,1130,K,116,1,3600,"3600 MORENA BLV San Diego, California",32.8031671,-117.2124072,92117,92110
23643,E23010025365,2023-01-18 20:33:41,4,2200,,FENTON,PKY,,,,415V,K,315,1,2200,"2200 FENTON PKY San Diego, California",32.7792528,-117.1290536,92108,92108
23644,E23010025366,2023-01-18 20:35:17,4,1800,,BACON,ST,,,,415,K,614,2,1800,"1800 BACON ST San Diego, California",32.745396,-117.2525692,3004,92107
23645,E23010025367,2023-01-18 20:36:32,4,8900,,LA JOLLA SCENIC,DR,,,,T,O,124,2,8900,"8900 LA JOLLA SCENIC DR San Diego, California",32.8682392,-117.2403021,92037,92037
23646,E23010025368,2023-01-18 20:38:10,4,2300,,YAMA,ST,,,,T,K,511,2,2300,"2300 YAMA ST San Diego, California",32.6844395,-117.1108563,4237,92113
23647,E23010025369,2023-01-18 20:38:11,4,0,,ADAMS,AVE,,HAWLEY,,20002,R,811,1,,"ADAMS AVE San Diego, California",32.7632554,-117.1073475,United States,92116
23648,E23010025370,2023-01-18 20:41:55,4,2600,,MORENA,BLV,,,,1130,DUP,116,1,2600,"2600 MORENA BLV San Diego, California",32.789622,-117.206005,92110,92110
23649,E23010025371,2023-01-18 20:41:57,4,3800,,NIPOMA,PL,,,,1130,DUP,613,1,3800,"3800 NIPOMA PL San Diego, California",32.7499834,-117.2228465,1116,92106
23650,E23010025372,2023-01-18 20:42:58,4,700,,DENNERY,RD,,,,211,R,725,0,700,"700 DENNERY RD San Diego, California",32.5808335,-117.033751,92154,92154
23651,E23010025373,2023-01-18 20:45:03,4,2700,,GRAND,AVE,,,,T,O,122,2,2700,"2700 GRAND AVE San Diego, California",32.8023442,-117.2200516,92109,92109
23652,E23010025375,2023-01-18 20:46:20,4,0,,PALM,AVE,,13TH,,INFO,W,721,2,,"PALM AVE San Diego, California",32.8028335,-117.1404344,92123,92123
23653,E23010025376,2023-01-18 20:47:41,4,2600,,MORENA,BLV,,,,INFO,DUP,116,2,2600,"2600 MORENA BLV San Diego, California",32.789622,-117.206005,92110,92110
23654,E23010025377,2023-01-18 20:47:59,4,2000,,DIAMOND,ST,,,,1140OD,O,122,0,2000,"2000 DIAMOND ST San Diego, California",32.8045688,-117.2342875,92109,92109
23655,E23010025378,2023-01-18 20:48:07,4,2300,,FENTON,PKY,,,,1021,U,315,3,2300,"2300 FENTON PKY San Diego, California",32.7793393,-117.1297454,92108,92108
23656,E23010025379,2023-01-18 20:50:24,4,4200,,51ST,ST,,,,10852C,K,826,2,4200,"4200 51ST ST San Diego, California",32.7530449,-117.0847133,92115,92105
23657,E23010025380,2023-01-18 20:50:29,4,1600,,HOTEL CIRCLE SOUTH,,,,,1130,K,623,1,1600,"1600 HOTEL CIRCLE SOUTH San Diego, California",32.7591073,-117.1762993,92108,92103
23658,E23010025381,2023-01-18 20:51:32,4,3100,,CENTRAL,AVE,,,,415V,R,834,1,3100,"3100 CENTRAL AVE San Diego, California",32.7384859,-117.1082987,92105,92105
23659,E23010025382,2023-01-18 20:53:31,4,1500,,03RD,AVE,,,,594R,K,526,9,1500,"1500 03RD AVE San Diego, California",32.7209184,-117.1620239,3102,92101
23660,E23010025383,2023-01-18 20:53:38,4,5300,,KEARNY MESA,RD,,,,459A,U,313,2,5300,"5300 KEARNY MESA RD San Diego, California",32.8312929,-117.1428031,92111,92111
23661,E23010025384,2023-01-18 20:55:26,4,5900,,UNIVERSITY,AVE,,,,PLATE,R,823,2,5900,"5900 UNIVERSITY AVE San Diego, California",32.750251,-117.070386,92115,92115
23662,E23010025385,2023-01-18 20:55:29,4,200,,A,AVE,,,,1087,O,-1,2,200,"200 A AVE San Diego, California",32.7188244,-117.162817,92101,92101
23663,E23010025386,2023-01-18 20:55:51,4,1200,,IMPERIAL,AVE,,,,242,K,541,1,1200,"1200 IMPERIAL AVE San Diego, California",32.7062869,-117.1534368,92101,92101
23664,E23010025387,2023-01-18 20:57:36,4,0,,WASHINGTON,ST,,LINCOLN,,1140OD,K,624,0,,"WASHINGTON ST San Diego, California",32.7503786,-117.155573,92103,92163
23665,E23010025388,2023-01-18 21:01:48,4,3200,,STRANDWAY,,,,,CCCC,W,121,4,3200,"3200 STRANDWAY San Diego, California",32.7720185,-117.2526013,92109,92109
23666,E23010025389,2023-01-18 21:02:01,4,2800,,MONROE,AVE,,,,1131A,K,813,1,2800,"2800 MONROE AVE San Diego, California",32.7591444,-117.1338969,3117,92116
23667,E23010025390,2023-01-18 21:03:46,4,3200,,MOBLEY,ST,,,,C5,K,311,2,3200,"3200 MOBLEY ST San Diego, California",32.8005712,-117.1352565,2311,92123
23668,E23010025391,2023-01-18 21:03:52,4,8500,,PRODUCTION,AVE,,,,CW,CAN,243,1,8500,"8500 PRODUCTION AVE San Diego, California",32.8808355,-117.1657589,92121,92121
23669,E23010025392,2023-01-18 21:05:20,4,0,S,20TH,ST,,COMMERCIAL,,SELENF,K,512,3,,"S 20TH ST San Diego, California",32.7111832,-117.1458197,United States,92102
23670,E23010025393,2023-01-18 21:06:49,4,1500,,EUCLID,AVE,,,,5150,K,451,2,1500,"1500 EUCLID AVE San Diego, California",32.7207656,-117.0849563,92102,92105
23671,E23010025394,2023-01-18 21:07:19,4,6800,,BAMBURGH,DR,,,,C5,K,111,2,6800,"6800 BAMBURGH DR San Diego, California",32.8236478,-117.1669412,92117,92117
23672,E23010025395,2023-01-18 21:08:01,4,3900,,WEST POINT LOMA,BLV,,,,415,K,613,2,3900,"3900 WEST POINT LOMA BLV San Diego, California",32.7548007,-117.220005,5601,92110
23673,E23010025396,2023-01-18 21:08:47,4,700,S,EVANS,ST,,,,10851,K,512,1,700,"700 S EVANS ST San Diego, California",32.7008033,-117.1394013,92113,92113
23674,E23010025397,2023-01-18 21:09:22,4,6300,,RANCHO MISSION,RD,,,,AU23103,W,321,2,6300,"6300 RANCHO MISSION RD San Diego, California",32.7857852,-117.1103536,92108,92116
23675,E23010025398,2023-01-18 21:10:46,4,100,,CALLE PRIMERA,,,,,10852,K,712,1,100,"100 CALLE PRIMERA San Diego, California",32.5508561,-117.0459933,92173,92173
23676,E23010025399,2023-01-18 21:10:53,4,900,,VISTA SANTO DOMINGO,,,,,POP,CAN,725,3,900,"900 VISTA SANTO DOMINGO San Diego, California",32.5780164,-117.003418,92154,92154
23677,E23010025400,2023-01-18 21:10:54,4,1800,,GARNET,AVE,,,,415V,K,122,1,1800,"1800 GARNET AVE San Diego, California",32.8006756,-117.2375124,3352,92109
23678,E23010025401,2023-01-18 21:11:01,4,1500,,ORO VISTA,RD,,,,415W,K,722,1,1500,"1500 ORO VISTA RD San Diego, California",32.5694011,-117.0779756,92154,92154
23679,E23010025402,2023-01-18 21:12:16,4,6400,,FRIARS,RD,,,,415,O,623,2,6400,"6400 FRIARS RD San Diego, California",32.7661665,-117.1795256,92108,92110
